frame,joint,x,y
139,hoof_front_right,1500,951
139,hoof_rear_left,313,871
139,hoof_rear_right,629,916
140,nose,1794,633
140,poll,1732,341
140,withers,1371,152
140,spine_1,1001,44
140,spine_2,865,42
140,spine_3,637,46
140,hip,490,187
140,tail_base,422,103
140,knee_front_left,1161,701
140,knee_front_right,1387,738
140,hock_rear_left,376,549
140,hock_rear_right,485,625
140,hoof_front_left,1151,910
140,hoof_front_right,1478,955
140,hoof_rear_left,317,857
140,hoof_rear_right,623,912
141,nose,1784,633
141,poll,1728,345
141,withers,1367,150
141,spine_1,1030,42
141,spine_2,859,35
141,spine_3,648,50
141,hip,463,210
141,tail_base,411,111
141,knee_front_left,1149,697
141,knee_front_right,1375,736
141,hock_rear_left,364,549
141,hock_rear_right,471,631
141,hoof_front_left,1126,906
141,hoof_front_right,1463,955
141,hoof_rear_left,309,853
141,hoof_rear_right,590,906
142,nose,1802,625
142,poll,1730,345
142,withers,1391,155
142,spine_1,1022,42
142,spine_2,868,37
142,spine_3,662,60
142,hip,483,212
142,tail_base,413,124
142,knee_front_left,1126,686
142,knee_front_right,1371,736
142,hock_rear_left,366,567
142,hock_rear_right,463,629
142,hoof_front_left,1120,914
142,hoof_front_right,1465,961
142,hoof_rear_left,321,844
142,hoof_rear_right,574,914
143,nose,1802,627
143,poll,1728,345
143,withers,1371,148
143,spine_1,1032,42
143,spine_2,847,38
143,spine_3,641,66
143,hip,463,200
143,tail_base,407,116
143,knee_front_left,1116,695
143,knee_front_right,1357,729
143,hock_rear_left,393,532
143,hock_rear_right,453,635
143,hoof_front_left,1098,916
143,hoof_front_right,1430,951
143,hoof_rear_left,366,834
143,hoof_rear_right,553,924
144,nose,1802,625
144,poll,1734,341
144,withers,1383,146
144,spine_1,1032,46
144,spine_2,870,40
144,spine_3,627,52
144,hip,489,206
144,tail_base,407,128
144,knee_front_left,1112,688
144,knee_front_right,1340,742
144,hock_rear_left,389,543
144,hock_rear_right,428,614
144,hoof_front_left,1083,916
144,hoof_front_right,1426,961
144,hoof_rear_left,399,842
144,hoof_rear_right,537,920
145,nose,1800,629
145,poll,1741,341
145,withers,1377,144
145,spine_1,1003,46
145,spine_2,822,42
145,spine_3,652,58
145,hip,494,220
145,tail_base,411,118
145,knee_front_left,1116,688
145,knee_front_right,1342,727
145,hock_rear_left,387,553
145,hock_rear_right,434,621
145,hoof_front_left,1075,910
145,hoof_front_right,1414,955
145,hoof_rear_left,393,848
145,hoof_rear_right,547,920
146,nose,1800,625
146,poll,1732,348
146,withers,1373,148
146,spine_1,1022,50
146,spine_2,872,46
146,spine_3,656,56
146,hip,463,204
146,tail_base,416,124
146,knee_front_left,1108,699
146,knee_front_right,1324,729
146,hock_rear_left,413,555
146,hock_rear_right,430,598
146,hoof_front_left,1065,910
146,hoof_front_right,1404,955
146,hoof_rear_left,452,838
146,hoof_rear_right,526,914
147,nose,1806,621
147,poll,1739,341
147,withers,1373,136
147,spine_1,1036,37
147,spine_2,861,38
147,spine_3,691,48
147,hip,487,198
147,tail_base,430,120
147,knee_front_left,1110,692
147,knee_front_right,1324,731
147,hock_rear_left,440,586
147,hock_rear_right,414,621
147,hoof_front_left,1057,914
147,hoof_front_right,1387,951
147,hoof_rear_left,520,851
147,hoof_rear_right,506,914
148,nose,1815,617
148,poll,1737,335
148,withers,1365,142
148,spine_1,1020,40
148,spine_2,859,42
148,spine_3,662,54
148,hip,479,202
148,tail_base,397,122
148,knee_front_left,1110,695
148,knee_front_right,1311,736
148,hock_rear_left,496,608
148,hock_rear_right,413,610
148,hoof_front_left,1040,906
148,hoof_front_right,1369,953
148,hoof_rear_left,588,849
148,hoof_rear_right,500,900
149,nose,1817,606
149,poll,1735,331
149,withers,1377,132
149,spine_1,1048,50
149,spine_2,849,33
149,spine_3,670,50
149,hip,489,192
149,tail_base,426,115
149,knee_front_left,1161,688
149,knee_front_right,1295,738
149,hock_rear_left,588,621
149,hock_rear_right,413,602
149,hoof_front_left,1040,887
149,hoof_front_right,1346,957
149,hoof_rear_left,722,881
149,hoof_rear_right,469,920
150,nose,1819,596
150,poll,1745,317
150,withers,1373,116
150,spine_1,1030,33
150,spine_2,857,29
150,spine_3,672,46
150,hip,489,183
150,tail_base,424,122
150,knee_front_left,1190,717
150,knee_front_right,1280,723
150,hock_rear_left,611,612
150,hock_rear_right,416,598
150,hoof_front_left,1065,865
150,hoof_front_right,1338,951
150,hoof_rear_left,771,887
150,hoof_rear_right,455,922
151,nose,1823,598
151,poll,1741,323
151,withers,1373,124
151,spine_1,1038,38
151,spine_2,870,25
151,spine_3,691,38
151,hip,487,185
151,tail_base,438,120
151,knee_front_left,1231,695
151,knee_front_right,1270,721
151,hock_rear_left,644,621
151,hock_rear_right,401,606
151,hoof_front_left,1141,863
151,hoof_front_right,1332,949
151,hoof_rear_left,814,892
151,hoof_rear_right,450,910
152,nose,1827,588
152,poll,1743,315
152,withers,1379,128
152,spine_1,1040,33
152,spine_2,868,35
152,spine_3,672,46
152,hip,512,192
152,tail_base,418,124
152,knee_front_left,1305,684
152,knee_front_right,1262,729
152,hock_rear_left,650,627
152,hock_rear_right,409,602
152,hoof_front_left,1207,861
152,hoof_front_right,1317,945
152,hoof_rear_left,829,892
152,hoof_rear_right,442,912
153,nose,1829,598
153,poll,1751,319
153,withers,1404,138
153,spine_1,1065,33
153,spine_2,868,27
153,spine_3,691,42
153,hip,510,192
153,tail_base,426,132
153,knee_front_left,1344,672
153,knee_front_right,1241,736
153,hock_rear_left,642,625
153,hock_rear_right,393,606
153,hoof_front_left,1317,840
153,hoof_front_right,1285,943
153,hoof_rear_left,810,896
153,hoof_rear_right,416,910
154,nose,1841,596
154,poll,1772,327
154,withers,1379,132
154,spine_1,1075,33
154,spine_2,872,25
154,spine_3,705,42
154,hip,526,198
154,tail_base,440,132
154,knee_front_left,1379,668
154,knee_front_right,1248,725
154,hock_rear_left,633,645
154,hock_rear_right,399,610
154,hoof_front_left,1395,887
154,hoof_front_right,1289,947
154,hoof_rear_left,789,892
154,hoof_rear_right,413,914
155,nose,1835,590
155,poll,1767,327
155,withers,1398,132
155,spine_1,1063,33
155,spine_2,878,33
155,spine_3,664,46
155,hip,531,196
155,tail_base,434,128
155,knee_front_left,1383,666
155,knee_front_right,1235,715
155,hock_rear_left,635,647
155,hock_rear_right,389,612
155,hoof_front_left,1391,879
155,hoof_front_right,1293,943
155,hoof_rear_left,796,894
155,hoof_rear_right,393,912
156,nose,1847,594
156,poll,1778,335
156,withers,1418,124
156,spine_1,1083,42
156,spine_2,886,27
156,spine_3,676,52
156,hip,533,198
156,tail_base,430,132
156,knee_front_left,1410,666
156,knee_front_right,1235,723
156,hock_rear_left,629,651
156,hock_rear_right,407,608
156,hoof_front_left,1447,875
156,hoof_front_right,1270,945
156,hoof_rear_left,783,887
156,hoof_rear_right,391,900
157,nose,1847,590
157,poll,1757,313
157,withers,1418,118
157,spine_1,1055,33
157,spine_2,867,29
157,spine_3,695,56
157,hip,551,187
157,tail_base,450,120
157,knee_front_left,1443,684
157,knee_front_right,1223,711
157,hock_rear_left,607,639
157,hock_rear_right,385,592
157,hoof_front_left,1508,904
157,hoof_front_right,1260,935
157,hoof_rear_left,759,888
157,hoof_rear_right,374,908
158,nose,1850,592
158,poll,1774,313
158,withers,1406,126
158,spine_1,1075,35
158,spine_2,880,31
158,spine_3,699,46
158,hip,555,194
158,tail_base,455,124
158,knee_front_left,1470,694
158,knee_front_right,1223,707
158,hock_rear_left,580,612
158,hock_rear_right,385,596
158,hoof_front_left,1552,906
158,hoof_front_right,1233,935
158,hoof_rear_left,750,892
158,hoof_rear_right,374,904
159,nose,1860,594
159,poll,1794,323
159,withers,1416,138
159,spine_1,1083,38
159,spine_2,878,29
159,spine_3,699,56
159,hip,553,187
159,tail_base,457,103
159,knee_front_left,1478,707
159,knee_front_right,1213,719
159,hock_rear_left,584,639
159,hock_rear_right,391,596
159,hoof_front_left,1554,920
159,hoof_front_right,1213,941
159,hoof_rear_left,748,883
159,hoof_rear_right,350,906
160,nose,1852,602
160,poll,1794,341
160,withers,1430,132
160,spine_1,1089,40
160,spine_2,905,33
160,spine_3,707,44
160,hip,547,192
160,tail_base,469,128
160,knee_front_left,1469,705
160,knee_front_right,1207,713
160,hock_rear_left,574,633
160,hock_rear_right,397,598
160,hoof_front_left,1527,910
160,hoof_front_right,1204,941
160,hoof_rear_left,724,892
160,hoof_rear_right,339,906
161,nose,1868,616
161,poll,1792,337
161,withers,1437,146
161,spine_1,1087,38
161,spine_2,868,33
161,spine_3,701,54
161,hip,568,200
161,tail_base,457,105
161,knee_front_left,1439,699
161,knee_front_right,1192,711
161,hock_rear_left,570,627
161,hock_rear_right,387,582
161,hoof_front_left,1521,912
161,hoof_front_right,1196,937
161,hoof_rear_left,722,896
161,hoof_rear_right,329,904
162,nose,1858,635
162,poll,1802,368
162,withers,1465,155
162,spine_1,1055,29
162,spine_2,913,29
162,spine_3,713,46
162,hip,582,198
162,tail_base,483,115
162,knee_front_left,1433,711
162,knee_front_right,1204,701
162,hock_rear_left,565,635
162,hock_rear_right,405,580
162,hoof_front_left,1513,914
162,hoof_front_right,1169,933
162,hoof_rear_left,705,883
162,hoof_rear_right,339,896
163,nose,1866,643
163,poll,1804,358
163,withers,1443,132
163,spine_1,1073,38
163,spine_2,913,29
163,spine_3,728,38
163,hip,574,208
163,tail_base,477,109
163,knee_front_left,1422,711
163,knee_front_right,1186,725
163,hock_rear_left,543,639
163,hock_rear_right,418,573
163,hoof_front_left,1506,922
163,hoof_front_right,1170,937
163,hoof_rear_left,697,896
163,hoof_rear_right,366,892
164,nose,1860,645
164,poll,1804,364
164,withers,1443,124
164,spine_1,1079,31
164,spine_2,929,27
164,spine_3,754,42
164,hip,582,194
164,tail_base,479,118
164,knee_front_left,1412,707
164,knee_front_right,1178,711
164,hock_rear_left,561,649
164,hock_rear_right,428,559
164,hoof_front_left,1486,924
164,hoof_front_right,1131,941
164,hoof_rear_left,672,888
164,hoof_rear_right,391,883
165,nose,1850,651
165,poll,1796,360
165,withers,1443,128
165,spine_1,1102,38
165,spine_2,913,35
165,spine_3,732,54
165,hip,574,204
165,tail_base,475,124
165,knee_front_left,1424,711
165,knee_front_right,1172,723
165,hock_rear_left,533,604
165,hock_rear_right,442,553
165,hoof_front_left,1488,914
165,hoof_front_right,1151,947
165,hoof_rear_left,676,888
165,hoof_rear_right,407,887
166,nose,1854,649
166,poll,1800,376
166,withers,1443,124
166,spine_1,1067,25
166,spine_2,865,33
166,spine_3,695,44
166,hip,566,198
166,tail_base,489,118
166,knee_front_left,1395,703
166,knee_front_right,1180,717
166,hock_rear_left,539,594
166,hock_rear_right,469,588
166,hoof_front_left,1467,920
166,hoof_front_right,1110,924
166,hoof_rear_left,650,888
166,hoof_rear_right,473,888
167,nose,1847,655
167,poll,1806,378
167,withers,1443,124
167,spine_1,1089,25
167,spine_2,941,19
167,spine_3,685,54
167,hip,566,196
167,tail_base,461,132
167,knee_front_left,1393,697
167,knee_front_right,1176,703
167,hock_rear_left,537,586
167,hock_rear_right,471,580
167,hoof_front_left,1439,912
167,hoof_front_right,1116,925
167,hoof_rear_left,631,888
167,hoof_rear_right,531,890
168,nose,1847,655
168,poll,1798,378
168,withers,1447,128
168,spine_1,1067,29
168,spine_2,937,29
168,spine_3,728,42
168,hip,572,202
168,tail_base,469,101
168,knee_front_left,1381,705
168,knee_front_right,1188,707
168,hock_rear_left,512,567
168,hock_rear_right,504,608
168,hoof_front_left,1432,916
168,hoof_front_right,1089,927
168,hoof_rear_left,555,851
168,hoof_rear_right,596,887
169,nose,1850,653
169,poll,1786,382
169,withers,1439,128
169,spine_1,1083,33
169,spine_2,894,33
169,spine_3,728,42
169,hip,576,200
169,tail_base,487,120
169,knee_front_left,1373,705
169,knee_front_right,1174,721
169,hock_rear_left,518,584
169,hock_rear_right,537,616
169,hoof_front_left,1422,920
169,hoof_front_right,1089,910
169,hoof_rear_left,580,879
169,hoof_rear_right,650,900
170,nose,1845,653
170,poll,1792,378
170,withers,1441,124
170,spine_1,1089,37
170,spine_2,876,33
170,spine_3,740,40
170,hip,576,191
170,tail_base,492,105
170,knee_front_left,1357,686
170,knee_front_right,1219,715
170,hock_rear_left,506,586
170,hock_rear_right,602,631
170,hoof_front_left,1387,912
170,hoof_front_right,1104,920
170,hoof_rear_left,572,890
170,hoof_rear_right,726,912
171,nose,1833,653
171,poll,1790,380
171,withers,1451,130
171,spine_1,1108,33
171,spine_2,962,27
171,spine_3,738,40
171,hip,574,196
171,tail_base,479,107
171,knee_front_left,1340,699
171,knee_front_right,1252,732
171,hock_rear_left,494,584
171,hock_rear_right,615,629
171,hoof_front_left,1381,922
171,hoof_front_right,1116,894
171,hoof_rear_left,568,887
171,hoof_rear_right,794,916
172,nose,1833,662
172,poll,1796,382
172,withers,1439,126
172,spine_1,1079,25
172,spine_2,931,23
172,spine_3,711,42
172,hip,563,204
172,tail_base,481,109
172,knee_front_left,1328,695
172,knee_front_right,1268,732
172,hock_rear_left,477,584
172,hock_rear_right,670,633
172,hoof_front_left,1361,914
172,hoof_front_right,1151,887
172,hoof_rear_left,549,894
172,hoof_rear_right,820,920
173,nose,1827,664
173,poll,1798,389
173,withers,1435,122
173,spine_1,1118,33
173,spine_2,923,25
173,spine_3,699,48
173,hip,563,220
173,tail_base,477,124
173,knee_front_left,1328,686
173,knee_front_right,1311,711
173,hock_rear_left,487,584
173,hock_rear_right,668,639
173,hoof_front_left,1324,914
173,hoof_front_right,1202,904
173,hoof_rear_left,526,898
173,hoof_rear_right,833,925
174,nose,1831,656
174,poll,1796,385
174,withers,1443,124
174,spine_1,1141,35
174,spine_2,968,25
174,spine_3,742,42
174,hip,559,200
174,tail_base,489,105
174,knee_front_left,1299,707
174,knee_front_right,1332,715
174,hock_rear_left,483,592
174,hock_rear_right,654,647
174,hoof_front_left,1336,918
174,hoof_front_right,1274,908
174,hoof_rear_left,518,894
174,hoof_rear_right,812,920
175,nose,1811,662
175,poll,1796,385
175,withers,1451,126
175,spine_1,1137,38
175,spine_2,970,23
175,spine_3,755,44
175,hip,565,214
175,tail_base,469,111
175,knee_front_left,1289,717
175,knee_front_right,1357,703
175,hock_rear_left,471,588
175,hock_rear_right,652,643
175,hoof_front_left,1320,924
175,hoof_front_right,1289,896
175,hoof_rear_left,500,883
175,hoof_rear_right,818,924
176,nose,1827,662
176,poll,1798,391
176,withers,1441,124
176,spine_1,1135,42
176,spine_2,980,25
176,spine_3,761,42
176,hip,565,202
176,tail_base,490,116
176,knee_front_left,1285,690
176,knee_front_right,1367,699
176,hock_rear_left,469,582
176,hock_rear_right,633,643
176,hoof_front_left,1305,900
176,hoof_front_right,1361,920
176,hoof_rear_left,496,887
176,hoof_rear_right,798,918
177,nose,1827,670
177,poll,1817,391
177,withers,1453,142
177,spine_1,1174,50
177,spine_2,980,29
177,spine_3,755,42
177,hip,555,198
177,tail_base,494,111
177,knee_front_left,1283,695
177,knee_front_right,1416,694
177,hock_rear_left,463,588
177,hock_rear_right,607,645
177,hoof_front_left,1299,898
177,hoof_front_right,1445,924
177,hoof_rear_left,489,887
177,hoof_rear_right,781,924
178,nose,1829,666
178,poll,1806,382
178,withers,1455,132
178,spine_1,1151,52
178,spine_2,974,31
178,spine_3,738,46
178,hip,553,208
178,tail_base,483,116
178,knee_front_left,1270,686
178,knee_front_right,1443,697
178,hock_rear_left,463,584
178,hock_rear_right,615,647
178,hoof_front_left,1280,912
178,hoof_front_right,1513,924
178,hoof_rear_left,448,885
178,hoof_rear_right,761,920
179,nose,1833,666
179,poll,1813,372
179,withers,1459,138
179,spine_1,1151,50
179,spine_2,993,23
179,spine_3,750,48
179,hip,553,208
179,tail_base,483,107
179,knee_front_left,1252,686
179,knee_front_right,1472,688
179,hock_rear_left,452,575
179,hock_rear_right,588,635
179,hoof_front_left,1268,906
179,hoof_front_right,1562,927
179,hoof_rear_left,434,887
179,hoof_rear_right,748,918
